1d,lstm,0.02424409589509326,50,50,200,400,500,4
1d,lstm,0.02919082240532589,50,50,200,400,1000,4
1d,lstm,0.023124430877909878,50,100,50,100,200,1
1d,lstm,0.02214027061521457,50,100,50,100,500,1
1d,lstm,0.04562012585181817,50,100,50,100,1000,1
1d,lstm,0.021590030437762055,50,100,50,200,200,1
1d,lstm,0.021547852919768826,50,100,50,200,500,1
1d,lstm,0.020512751681995463,50,100,50,200,1000,1
1d,lstm,0.02192326781398281,50,100,50,400,200,1
1d,lstm,0.020304012346806694,50,100,50,400,500,1
1d,lstm,0.02157943252872688,50,100,50,400,1000,1
1d,lstm,0.024205857422949912,50,100,50,100,200,2
1d,lstm,0.023760496160808282,50,100,50,100,500,2
1d,lstm,0.032239104204109026,50,100,50,100,1000,2
1d,lstm,0.022568424507588652,50,100,50,200,200,2
1d,lstm,0.0231425821268983,50,100,50,200,500,2
1d,lstm,0.02233453958469259,50,100,50,200,1000,2
1d,lstm,0.02294450940192811,50,100,50,400,200,2
1d,lstm,0.02221049958432429,50,100,50,400,500,2
1d,lstm,0.022295080908536744,50,100,50,400,1000,2
1d,lstm,0.04221837765447033,50,100,50,100,200,4
1d,lstm,0.026900289608257872,50,100,50,100,500,4
1d,lstm,0.0182495205849591,50,100,50,100,1000,4
1d,lstm,0.032003053073335,50,100,50,200,200,4
1d,lstm,0.02704953456623116,50,100,50,200,500,4
1d,lstm,0.027144715500656145,50,100,50,200,1000,4
1d,lstm,0.02581159188226983,50,100,50,400,200,4
1d,lstm,0.025555254497378752,50,100,50,400,500,4
1d,lstm,0.028089802848398904,50,100,50,400,1000,4
1d,lstm,0.02311442220600059,50,100,100,100,200,1
1d,lstm,0.021197361912365004,50,100,100,100,500,1
1d,lstm,0.04455731034496629,50,100,100,100,1000,1
1d,lstm,0.021564644086018752,50,100,100,200,200,1
1d,lstm,0.02189837430043034,50,100,100,200,500,1
1d,lstm,0.021562782568318135,50,100,100,200,1000,1
1d,lstm,0.022106796484552303,50,100,100,400,200,1
1d,lstm,0.019928705116594107,50,100,100,400,500,1
1d,lstm,0.021381685500890462,50,100,100,400,1000,1
1d,lstm,0.024807020555791887,50,100,100,100,200,2
1d,lstm,0.02391127320619749,50,100,100,100,500,2
1d,lstm,0.03432586535525063,50,100,100,100,1000,2
1d,lstm,0.022646044191235757,50,100,100,200,200,2
1d,lstm,0.023969165213494698,50,100,100,200,500,2
1d,lstm,0.022247502507005783,50,100,100,200,1000,2
1d,lstm,0.023091900200175326,50,100,100,400,200,2
1d,lstm,0.02306254161612742,50,100,100,400,500,2
1d,lstm,0.023139222205957464,50,100,100,400,1000,2
1d,lstm,0.042506958315828215,50,100,100,100,200,4
1d,lstm,0.025518423423688676,50,100,100,100,500,4
1d,lstm,0.018598692803932084,50,100,100,100,1000,4
1d,lstm,0.03259021907774695,50,100,100,200,200,4
1d,lstm,0.02508251150308232,50,100,100,200,500,4
1d,lstm,0.02590199851296607,50,100,100,200,1000,4
1d,lstm,0.023830184999431885,50,100,100,400,200,4
1d,lstm,0.02403818175951398,50,100,100,400,500,4
1d,lstm,0.04033171973488996,50,100,100,400,1000,4
1d,lstm,0.023232837209044583,50,100,200,100,200,1
1d,lstm,0.023115119112974623,50,100,200,100,500,1
1d,lstm,0.04131706436026304,50,100,200,100,1000,1
1d,lstm,0.02108424076534123,50,100,200,200,200,1
1d,lstm,0.022576366365163785,50,100,200,200,500,1
1d,lstm,0.02199964231363083,50,100,200,200,1000,1
1d,lstm,0.02154761291912369,50,100,200,400,200,1
1d,lstm,0.020748135812417395,50,100,200,400,500,1
1d,lstm,0.020480571427372394,50,100,200,400,1000,1
1d,lstm,0.02439389686557141,50,100,200,100,200,2
1d,lstm,0.0236967409902523,50,100,200,100,500,2
1d,lstm,0.022867357871843654,50,100,200,100,1000,2
1d,lstm,0.023381785798294783,50,100,200,200,200,2
1d,lstm,0.023159754452145926,50,100,200,200,500,2
1d,lstm,0.02356838124800171,50,100,200,200,1000,2
1d,lstm,0.023563589857888343,50,100,200,400,200,2
1d,lstm,0.022479551268523728,50,100,200,400,500,2
1d,lstm,0.022808816026684196,50,100,200,400,1000,2
1d,lstm,0.04105332495922604,50,100,200,100,200,4
1d,lstm,0.026260074876258192,50,100,200,100,500,4
1d,lstm,0.02688364916743272,50,100,200,100,1000,4
1d,lstm,0.034585384077867536,50,100,200,200,200,4
1d,lstm,0.0250662377738016,50,100,200,200,500,4
1d,lstm,0.03167336318558357,50,100,200,200,1000,4
1d,lstm,0.030009223860426055,50,100,200,400,200,4
1d,lstm,0.02478073646456583,50,100,200,400,500,4
1d,lstm,0.033526820651884136,50,100,200,400,1000,4
1d,lstm,0.02322914545938407,50,200,50,100,200,1
1d,lstm,0.022532521705865553,50,200,50,100,500,1
1d,lstm,0.04132162473813748,50,200,50,100,1000,1
1d,lstm,0.02092621998872346,50,200,50,200,200,1
1d,lstm,0.02169672751980605,50,200,50,200,500,1
1d,lstm,0.02150365261214964,50,200,50,200,1000,1
1d,lstm,0.02283291017816477,50,200,50,400,200,1
1d,lstm,0.021681680558913285,50,200,50,400,500,1
1d,lstm,0.021998675433483834,50,200,50,400,1000,1
1d,lstm,0.024444624225322644,50,200,50,100,200,2
1d,lstm,0.02319817135883438,50,200,50,100,500,2
1d,lstm,0.02324651338280351,50,200,50,100,1000,2
1d,lstm,0.02339285461951996,50,200,50,200,200,2
1d,lstm,0.02297041083004712,50,200,50,200,500,2
1d,lstm,0.023641921847748954,50,200,50,200,1000,2
1d,lstm,0.02319593285080503,50,200,50,400,200,2
1d,lstm,0.02203755156772656,50,200,50,400,500,2
1d,lstm,0.022889412513807526,50,200,50,400,1000,2
1d,lstm,0.0403572266534411,50,200,50,100,200,4
1d,lstm,0.025863174436023786,50,200,50,100,500,4
1d,lstm,0.018138904033224077,50,200,50,100,1000,4
1d,lstm,0.03615078882294905,50,200,50,200,200,4
1d,lstm,0.025955610872935204,50,200,50,200,500,4
1d,lstm,0.03251852977687771,50,200,50,200,1000,4
1d,lstm,0.025434430154941116,50,200,50,400,200,4
1d,lstm,0.024509983262857662,50,200,50,400,500,4
1d,lstm,0.03394366402169778,50,200,50,400,1000,4
1d,lstm,0.02318404189928255,50,200,100,100,200,1
1d,lstm,0.023752371386373334,50,200,100,100,500,1
1d,lstm,0.03936905542653741,50,200,100,100,1000,1
1d,lstm,0.021932284433043087,50,200,100,200,200,1
1d,lstm,0.022236566295792466,50,200,100,200,500,1
1d,lstm,0.022494117756650667,50,200,100,200,1000,1
1d,lstm,0.022857795541183026,50,200,100,400,200,1
1d,lstm,0.020627288771720487,50,200,100,400,500,1
1d,lstm,0.021100594917925264,50,200,100,400,1000,1
1d,lstm,0.02389489936269586,50,200,100,100,200,2
1d,lstm,0.02287414309768922,50,200,100,100,500,2
1d,lstm,0.027338370881287637,50,200,100,100,1000,2
1d,lstm,0.022390826510023283,50,200,100,200,200,2
1d,lstm,0.023688707711536545,50,200,100,200,500,2
1d,lstm,0.023599095532875123,50,200,100,200,1000,2
1d,lstm,0.023500108824756744,50,200,100,400,200,2
1d,lstm,0.021931410957352324,50,200,100,400,500,2
1d,lstm,0.022933968722619675,50,200,100,400,1000,2
1d,lstm,0.04524417533158547,50,200,100,100,200,4
1d,lstm,0.028120836377995926,50,200,100,100,500,4
1d,lstm,0.022088261114244494,50,200,100,100,1000,4
1d,lstm,0.03439721490050423,50,200,100,200,200,4
1d,lstm,0.024561567831629612,50,200,100,200,500,4
1d,lstm,0.029018154331652113,50,200,100,200,1000,4
1d,lstm,0.027784029973645374,50,200,100,400,200,4
1d,lstm,0.025068434289616044,50,200,100,400,500,4
1d,lstm,0.026615245614948435,50,200,100,400,1000,4
1d,lstm,0.02314336004591106,50,200,200,100,200,1
1d,lstm,0.02371205761528472,50,200,200,100,500,1
1d,lstm,0.0377001090667883,50,200,200,100,1000,1
1d,lstm,0.02146650606118783,50,200,200,200,200,1
1d,lstm,0.022875329376899702,50,200,200,200,500,1
1d,lstm,0.022660936321147216,50,200,200,200,1000,1
1d,lstm,0.021475620976161736,50,200,200,400,200,1
1d,lstm,0.02127657046224028,50,200,200,400,500,1
1d,lstm,0.021440733792685154,50,200,200,400,1000,1
1d,lstm,0.02451292256049393,50,200,200,100,200,2
1d,lstm,0.023569592675682673,50,200,200,100,500,2
1d,lstm,0.025368678246227967,50,200,200,100,1000,2
1d,lstm,0.022623724382940833,50,200,200,200,200,2
1d,lstm,0.023105739491873983,50,200,200,200,500,2
1d,lstm,0.02326498430959743,50,200,200,200,1000,2
1d,lstm,0.02238107663788469,50,200,200,400,200,2
1d,lstm,0.02219445216171932,50,200,200,400,500,2
1d,lstm,0.022745688534574322,50,200,200,400,1000,2
1d,lstm,0.0436859293917483,50,200,200,100,200,4
1d,lstm,0.027025600219368635,50,200,200,100,500,4
1d,lstm,0.019342745721295223,50,200,200,100,1000,4
1d,lstm,0.0318344316898934,50,200,200,200,200,4
1d,lstm,0.024466975333455463,50,200,200,200,500,4
1d,lstm,0.03686326781212301,50,200,200,200,1000,4
1d,lstm,0.032611027975657896,50,200,200,400,200,4
1d,lstm,0.024275426779597962,50,200,200,400,500,4
1d,lstm,0.03312589150907895,50,200,200,400,1000,4
1d,lstm,0.023334954744638838,100,50,50,100,200,1
1d,lstm,0.019294920312891657,100,50,50,100,500,1
1d,lstm,0.041850595242554585,100,50,50,100,1000,1
1d,lstm,0.02111371785762068,100,50,50,200,200,1
1d,lstm,0.021599484106153404,100,50,50,200,500,1
1d,lstm,0.01909101197770724,100,50,50,200,1000,1
1d,lstm,0.02243696012809388,100,50,50,400,200,1
1d,lstm,0.021117359732703074,100,50,50,400,500,1
1d,lstm,0.02257509853162836,100,50,50,400,1000,1
1d,lstm,0.024395014660318078,100,50,50,100,200,2
1d,lstm,0.021727967101729258,100,50,50,100,500,2
1d,lstm,0.03303104521400461,100,50,50,100,1000,2
1d,lstm,0.021369323064845958,100,50,50,200,200,2
1d,lstm,0.02292850441907441,100,50,50,200,500,2
1d,lstm,0.022080244550222363,100,50,50,200,1000,2
1d,lstm,0.021988357023571683,100,50,50,400,200,2
1d,lstm,0.0219666664761462,100,50,50,400,500,2
1d,lstm,0.022862375310296557,100,50,50,400,1000,2
1d,lstm,0.04722880724635355,100,50,50,100,200,4
1d,lstm,0.02935330318847004,100,50,50,100,500,4
1d,lstm,0.018235113288515743,100,50,50,100,1000,4
1d,lstm,0.031139583043146297,100,50,50,200,200,4
1d,lstm,0.027046862373416452,100,50,50,200,500,4
1d,lstm,0.02740648749509741,100,50,50,200,1000,4
1d,lstm,0.024917626378380322,100,50,50,400,200,4
1d,lstm,0.024923138093527086,100,50,50,400,500,4
1d,lstm,0.024552298786277658,100,50,50,400,1000,4
1d,lstm,0.02358367043383883,100,50,100,100,200,1
1d,lstm,0.01986297663617214,100,50,100,100,500,1
1d,lstm,0.0439746304070273,100,50,100,100,1000,1
1d,lstm,0.022036857048403493,100,50,100,200,200,1
1d,lstm,0.02195335241682577,100,50,100,200,500,1
1d,lstm,0.02112379926019717,100,50,100,200,1000,1
1d,lstm,0.02136469425402408,100,50,100,400,200,1
1d,lstm,0.020688629649319928,100,50,100,400,500,1
1d,lstm,0.02243438071894031,100,50,100,400,1000,1
1d,lstm,0.02423789721007909,100,50,100,100,200,2
1d,lstm,0.023485830930992182,100,50,100,100,500,2
1d,lstm,0.02582951010517068,100,50,100,100,1000,2
1d,lstm,0.022489747164757188,100,50,100,200,200,2
1d,lstm,0.023169978377381995,100,50,100,200,500,2
1d,lstm,0.023655121632470712,100,50,100,200,1000,2
1d,lstm,0.023009800618410736,100,50,100,400,200,2
1d,lstm,0.020985774465316354,100,50,100,400,500,2
1d,lstm,0.02240970053981073,100,50,100,400,1000,2
1d,lstm,0.04391329698059313,100,50,100,100,200,4
1d,lstm,0.025725535186308792,100,50,100,100,500,4
1d,lstm,0.019185353889497492,100,50,100,100,1000,4
1d,lstm,0.03909718010624731,100,50,100,200,200,4
1d,lstm,0.026177902862043214,100,50,100,200,500,4
1d,lstm,0.028986825634254792,100,50,100,200,1000,4
1d,lstm,0.02738737596908842,100,50,100,400,200,4
1d,lstm,0.02515174497346249,100,50,100,400,500,4
1d,lstm,0.024887534759013112,100,50,100,400,1000,4
1d,lstm,0.02262265076085766,100,50,200,100,200,1
1d,lstm,0.021902559690261114,100,50,200,100,500,1
1d,lstm,0.04228799588320596,100,50,200,100,1000,1
1d,lstm,0.022086634683903737,100,50,200,200,200,1
1d,lstm,0.0224656364634289,100,50,200,200,500,1
1d,lstm,0.022466791039018323,100,50,200,200,1000,1
1d,lstm,0.02034238993136179,100,50,200,400,200,1
1d,lstm,0.020884794347304187,100,50,200,400,500,1
1d,lstm,0.020808304057222164,100,50,200,400,1000,1
1d,lstm,0.02424102356599178,100,50,200,100,200,2
1d,lstm,0.023578893209137926,100,50,200,100,500,2
1d,lstm,0.021697788645951732,100,50,200,100,1000,2
1d,lstm,0.022205408128391873,100,50,200,200,200,2
1d,lstm,0.022754832586575242,100,50,200,200,500,2
1d,lstm,0.02244456715425258,100,50,200,200,1000,2
1d,lstm,0.023781165498316374,100,50,200,400,200,2
1d,lstm,0.022023127023593197,100,50,200,400,500,2
1d,lstm,0.023016451776389397,100,50,200,400,1000,2
1d,lstm,0.04119323732389343,100,50,200,100,200,4
1d,lstm,0.027999062839366422,100,50,200,100,500,4
1d,lstm,0.024530326280747822,100,50,200,100,1000,4
1d,lstm,0.04150514375952038,100,50,200,200,200,4
1d,lstm,0.02475480444650202,100,50,200,200,500,4
1d,lstm,0.02453510227022499,100,50,200,200,1000,4
1d,lstm,0.02875226549580085,100,50,200,400,200,4
1d,lstm,0.024112365290095892,100,50,200,400,500,4
1d,lstm,0.02393771068919445,100,50,200,400,1000,4
1d,lstm,0.023348275475492692,100,100,50,100,200,1
1d,lstm,0.021112205998731173,100,100,50,100,500,1
1d,lstm,0.04539396242122556,100,100,50,100,1000,1
1d,lstm,0.021161344236263955,100,100,50,200,200,1
1d,lstm,0.02148031139950035,100,100,50,200,500,1
1d,lstm,0.021148140889473716,100,100,50,200,1000,1
1d,lstm,0.02259653375686607,100,100,50,400,200,1
1d,lstm,0.02132163543595717,100,100,50,400,500,1
1d,lstm,0.02143880618141988,100,100,50,400,1000,1
1d,lstm,0.024737803076732234,100,100,50,100,200,2
1d,lstm,0.021748597439519863,100,100,50,100,500,2
1d,lstm,0.028133781945306118,100,100,50,100,1000,2
1d,lstm,0.02204062532976942,100,100,50,200,200,2
1d,lstm,0.022579539538225748,100,100,50,200,500,2
1d,lstm,0.022047701615162753,100,100,50,200,1000,2
1d,lstm,0.023475805206771838,100,100,50,400,200,2
1d,lstm,0.021295891832388798,100,100,50,400,500,2
1d,lstm,0.02328683825333298,100,100,50,400,1000,2
1d,lstm,0.04120418445849542,100,100,50,100,200,4
1d,lstm,0.02530931317359578,100,100,50,100,500,4
1d,lstm,0.017717259191061072,100,100,50,100,1000,4
1d,lstm,0.031852244158341946,100,100,50,200,200,4
1d,lstm,0.027125320735389584,100,100,50,200,500,4
1d,lstm,0.04055095276680731,100,100,50,200,1000,4
1d,lstm,0.027194591839426203,100,100,50,400,200,4
1d,lstm,0.022920292709061738,100,100,50,400,500,4
1d,lstm,0.0404885926301891,100,100,50,400,1000,4
1d,lstm,0.023765309342739523,100,100,100,100,200,1
1d,lstm,0.022071084624680486,100,100,100,100,500,1
1d,lstm,0.040749740086247196,100,100,100,100,1000,1
1d,lstm,0.02183395000062254,100,100,100,200,200,1
1d,lstm,0.021580567292338464,100,100,100,200,500,1
1d,lstm,0.021244675917127358,100,100,100,200,1000,1
1d,lstm,0.02243860958856203,100,100,100,400,200,1
1d,lstm,0.020831303490565136,100,100,100,400,500,1
1d,lstm,0.02181928276081635,100,100,100,400,1000,1
1d,lstm,0.024422502597125067,100,100,100,100,200,2
1d,lstm,0.023630846878079734,100,100,100,100,500,2
1d,lstm,0.02732587007514147,100,100,100,100,1000,2
1d,lstm,0.022182222532624758,100,100,100,200,200,2
1d,lstm,0.022902319046319723,100,100,100,200,500,2
1d,lstm,0.022336872381207025,100,100,100,200,1000,2
1d,lstm,0.02341754898290154,100,100,100,400,200,2
1d,lstm,0.022132172353069888,100,100,100,400,500,2
1d,lstm,0.02334173182530971,100,100,100,400,1000,2
1d,lstm,0.044614710270869704,100,100,100,100,200,4
1d,lstm,0.027466625085545666,100,100,100,100,500,4
1d,lstm,0.019354959137152555,100,100,100,100,1000,4
1d,lstm,0.03348274257710467,100,100,100,200,200,4
1d,lstm,0.02537222984100091,100,100,100,200,500,4
1d,lstm,0.035507794445460865,100,100,100,200,1000,4
1d,lstm,0.027582478480228798,100,100,100,400,200,4
1d,lstm,0.024085031554542575,100,100,100,400,500,4
1d,lstm,0.03363622993781844,100,100,100,400,1000,4
1d,lstm,0.022734035008072948,100,100,200,100,200,1
1d,lstm,0.023348964235635452,100,100,200,100,500,1
1d,lstm,0.035740050531623116,100,100,200,100,1000,1
1d,lstm,0.02182557508997109,100,100,200,200,200,1
1d,lstm,0.022458253474724188,100,100,200,200,500,1
1d,lstm,0.022270005529890113,100,100,200,200,1000,1
1d,lstm,0.01977562848177123,100,100,200,400,200,1
1d,lstm,0.02194645448256389,100,100,200,400,500,1
1d,lstm,0.021565774766941104,100,100,200,400,1000,1
1d,lstm,0.02381595701958109,100,100,200,100,200,2
1d,lstm,0.023699666667295918,100,100,200,100,500,2
1d,lstm,0.02304927522410643,100,100,200,100,1000,2
1d,lstm,0.02267952502721268,100,100,200,200,200,2
1d,lstm,0.023481544726337233,100,100,200,200,500,2
1d,lstm,0.02319334312567532,100,100,200,200,1000,2
1d,lstm,0.022829501662889534,100,100,200,400,200,2
1d,lstm,0.022249065506619963,100,100,200,400,500,2
1d,lstm,0.022408781253164176,100,100,200,400,1000,2
1d,lstm,0.046008848507524035,100,100,200,100,200,4
1d,lstm,0.026689169408752735,100,100,200,100,500,4
1d,lstm,0.022019904175359834,100,100,200,100,1000,4
1d,lstm,0.03634618225474436,100,100,200,200,200,4
1d,lstm,0.02479654891775291,100,100,200,200,500,4
1d,lstm,0.028002241470663387,100,100,200,200,1000,4
1d,lstm,0.034045834421606615,100,100,200,400,200,4
1d,lstm,0.024040947641196908,100,100,200,400,500,4
1d,lstm,0.025674049775781378,100,100,200,400,1000,4
1d,lstm,0.023000708463769115,100,200,50,100,200,1
1d,lstm,0.022625019211578286,100,200,50,100,500,1
1d,lstm,0.03790878554303033,100,200,50,100,1000,1
1d,lstm,0.021175138696240277,100,200,50,200,200,1
1d,lstm,0.021721370270370244,100,200,50,200,500,1
1d,lstm,0.022087664237135738,100,200,50,200,1000,1
1d,lstm,0.02367330804427833,100,200,50,400,200,1
1d,lstm,0.021280181066523646,100,200,50,400,500,1
1d,lstm,0.021671309379144077,100,200,50,400,1000,1
1d,lstm,0.023927348111718465,100,200,50,100,200,2
1d,lstm,0.023389002149542648,100,200,50,100,500,2
1d,lstm,0.02618082511672323,100,200,50,100,1000,2
1d,lstm,0.02200156859339586,100,200,50,200,200,2
1d,lstm,0.022318179627031247,100,200,50,200,500,2
1d,lstm,0.022465292745112362,100,200,50,200,1000,2
1d,lstm,0.022964362003449423,100,200,50,400,200,2
1d,lstm,0.02181592252970534,100,200,50,400,500,2
1d,lstm,0.022253922980228578,100,200,50,400,1000,2
1d,lstm,0.04682898335298497,100,200,50,100,200,4
1d,lstm,0.031568393565456584,100,200,50,100,500,4
1d,lstm,0.022886608281136693,100,200,50,100,1000,4
1d,lstm,0.031983192436233106,100,200,50,200,200,4
1d,lstm,0.025961240096031752,100,200,50,200,500,4
1d,lstm,0.02566394315830881,100,200,50,200,1000,4
1d,lstm,0.027235329642540558,100,200,50,400,200,4
1d,lstm,0.02353963357849612,100,200,50,400,500,4
1d,lstm,0.025142215486312125,100,200,50,400,1000,4
1d,lstm,0.023670914888498373,100,200,100,100,200,1
1d,lstm,0.023237920497714577,100,200,100,100,500,1
1d,lstm,0.040474970232708074,100,200,100,100,1000,1
1d,lstm,0.021811761269516085,100,200,100,200,200,1
1d,lstm,0.021970304399798937,100,200,100,200,500,1
1d,lstm,0.0220829268005543,100,200,100,200,1000,1
1d,lstm,0.022873717179468907,100,200,100,400,200,1
1d,lstm,0.020258933293592105,100,200,100,400,500,1
1d,lstm,0.02188211513254958,100,200,100,400,1000,1
1d,lstm,0.024872604781973808,100,200,100,100,200,2
1d,lstm,0.02320347820295865,100,200,100,100,500,2
1d,lstm,0.022591700068817642,100,200,100,100,1000,2
1d,lstm,0.022507323878991365,100,200,100,200,200,2
1d,lstm,0.022975620338716647,100,200,100,200,500,2
1d,lstm,0.02280978423495331,100,200,100,200,1000,2
1d,lstm,0.023279067462908642,100,200,100,400,200,2
1d,lstm,0.021735721334672626,100,200,100,400,500,2
1d,lstm,0.022336430399588738,100,200,100,400,1000,2
1d,lstm,0.050825873212878445,100,200,100,100,200,4
1d,lstm,0.026998840243160366,100,200,100,100,500,4
1d,lstm,0.04290765985196491,100,200,100,100,1000,4
1d,lstm,0.04027768321800197,100,200,100,200,200,4
1d,lstm,0.024997100611569425,100,200,100,200,500,4
1d,lstm,0.028715129131959265,100,200,100,200,1000,4
1d,lstm,0.024994142457606876,100,200,100,400,200,4
1d,lstm,0.023842706689070577,100,200,100,400,500,4
1d,lstm,0.024538931470065757,100,200,100,400,1000,4
1d,lstm,0.02303189641796572,100,200,200,100,200,1
1d,lstm,0.02371291032922532,100,200,200,100,500,1
1d,lstm,0.037422153029540696,100,200,200,100,1000,1
1d,lstm,0.021597916306518528,100,200,200,200,200,1
1d,lstm,0.022823745184106365,100,200,200,200,500,1
1d,lstm,0.02288787075251873,100,200,200,200,1000,1
1d,lstm,0.02141418636905915,100,200,200,400,200,1
1d,lstm,0.021521998709204126,100,200,200,400,500,1
1d,lstm,0.021676207364602566,100,200,200,400,1000,1
1d,lstm,0.024383122185262045,100,200,200,100,200,2
1d,lstm,0.02339993910952996,100,200,200,100,500,2
1d,lstm,0.02167852469717348,100,200,200,100,1000,2
1d,lstm,0.022482416492266566,100,200,200,200,200,2
1d,lstm,0.0240575237048688,100,200,200,200,500,2
1d,lstm,0.02267917216535612,100,200,200,200,1000,2
1d,lstm,0.023556412003050094,100,200,200,400,200,2
1d,lstm,0.02181069200751803,100,200,200,400,500,2
1d,lstm,0.022812383889004195,100,200,200,400,1000,2
1d,lstm,0.048465235229092025,100,200,200,100,200,4
1d,lstm,0.026127722170908134,100,200,200,100,500,4
1d,lstm,0.12345023473030128,100,200,200,100,1000,4
1d,lstm,0.03408892842630199,100,200,200,200,200,4
1d,lstm,0.024449626712891716,100,200,200,200,500,4
1d,lstm,0.0266666188707794,100,200,200,200,1000,4
1d,lstm,0.04957422153896524,100,200,200,400,200,4
1d,lstm,0.02438193206629486,100,200,200,400,500,4
1d,lstm,0.03142636316920289,100,200,200,400,1000,4
1d,lstm,0.023356069084879243,200,50,50,100,200,1
1d,lstm,0.019947544638008758,200,50,50,100,500,1
1d,lstm,0.04192408870497794,200,50,50,100,1000,1
1d,lstm,0.02306726742722276,200,50,50,200,200,1
1d,lstm,0.021514317195819137,200,50,50,200,500,1
1d,lstm,0.020835179426642623,200,50,50,200,1000,1
1d,lstm,0.02427251030930425,200,50,50,400,200,1
1d,lstm,0.02061272452286695,200,50,50,400,500,1
